date,OhioAndKentucky,East,DAYTON,AEP,DUQ,DOM,hour
2016/11/7,2924,1195,1982,13979,1522,9501,15
2016/11/7,2890,1170,1953,13787,1497,9571,16
2016/11/7,2878,1187,1943,13799,1501,9903,17
2016/11/7,2970,1269,2014,14379,1559,10810,18
2016/11/7,3052,1346,2053,14617,1560,11067,19
2016/11/7,2974,1355,2014,14497,1534,10962,20
2016/11/7,2893,1300,1947,14091,1480,10773,21
2016/11/7,2746,1227,1858,13486,1416,10296,22
2016/11/7,2559,1151,1739,12750,1333,9740,23
2016/11/8,2393,1112,1631,12247,1259,9218,0
2016/11/8,2273,1072,1571,11766,1203,8943,1
2016/11/8,2207,1064,1527,11748,1179,8850,2
2016/11/8,2180,1024,1498,11710,1166,8924,3
2016/11/8,2183,1030,1493,11735,1166,9100,4
2016/11/8,2235,1100,1548,12119,1201,9563,5
2016/11/8,2414,1181,1679,12938,1286,10512,6
2016/11/8,2664,1298,1877,14207,1406,11472,7
2016/11/8,2795,1332,1968,14701,1459,11679,8
2016/11/8,2851,1349,1976,14627,1480,11198,9
2016/11/8,2891,1270,1994,14551,1494,10529,10
2016/11/8,2910,1298,2008,14316,1517,10125,11
2016/11/8,2921,1192,1996,14093,1513,9849,12
2016/11/8,2914,1196,1997,13815,1536,9686,13
2016/11/8,2923,1195,1986,13898,1525,9635,14
2016/11/8,2922,1182,1972,13701,1510,9649,15
2016/11/8,2909,1199,1941,13610,1481,9626,16
2016/11/8,2914,1252,1951,13796,1486,9870,17
2016/11/8,3075,1325,2054,14597,1577,10750,18
2016/11/8,3124,1406,2083,14828,1565,10890,19
2016/11/8,3087,1396,2044,14508,1535,10683,20
2016/11/8,2989,1375,1982,14273,1479,10326,21
2016/11/8,2850,1226,1892,13641,1424,9789,22
2016/11/8,2680,1168,1783,12886,1334,9172,23
2016/11/9,2517,1100,1680,12197,1252,8599,0
2016/11/9,2402,1043,1633,11801,1198,8188,1
2016/11/9,2334,1023,1576,11448,1171,7991,2
2016/11/9,2285,1016,1535,11318,1146,7785,3
2016/11/9,2286,1006,1525,11217,1143,7841,4
2016/11/9,2329,1055,1573,11554,1168,8111,5
2016/11/9,2515,1077,1686,12279,1241,8811,6
2016/11/9,2786,1257,1887,13661,1390,9850,7
2016/11/9,2920,1279,1999,14200,1478,10310,8
2016/11/9,2953,1213,2014,14177,1502,10284,9
2016/11/9,2975,1198,2041,14180,1513,10245,10
2016/11/9,2986,1189,2053,14289,1559,10132,11
2016/11/9,2969,1168,2036,14309,1556,10125,12
2016/11/9,2954,1160,2032,14270,1556,10044,13
2016/11/9,2936,1142,2007,14293,1565,9972,14
2016/11/9,2923,1147,1969,14167,1553,9870,15
2016/11/9,2862,1232,1922,14025,1523,9906,16
2016/11/9,2872,1241,1921,14344,1530,10281,17
2016/11/9,2992,1360,2023,14931,1603,11010,18
2016/11/9,3128,1492,2111,15238,1596,11096,19
2016/11/9,3119,1481,2079,15257,1565,10901,20
2016/11/9,3049,1497,2040,15097,1522,10600,21
2016/11/9,2929,1498,1974,14567,1470,9964,22
2016/11/9,2771,1408,1860,13801,1359,9270,23
2016/11/10,2635,1340,1759,13154,1292,8700,0
2016/11/10,2525,1305,1691,12607,1239,8306,1
2016/11/10,2489,1296,1652,12554,1209,8167,2
2016/11/10,2449,1321,1627,12638,1199,8211,3
2016/11/10,2458,1321,1627,12714,1201,8336,4
2016/11/10,2510,1389,1677,13138,1230,8677,5
2016/11/10,2741,1486,1817,13823,1309,9580,6
2016/11/10,3044,1698,2029,15529,1446,10803,7
2016/11/10,3171,1668,2121,15848,1498,11213,8
2016/11/10,3138,1599,2104,15677,1522,10855,9
2016/11/10,3053,1496,2066,15179,1527,10467,10
2016/11/10,3029,1376,2044,14941,1538,10197,11
2016/11/10,2983,1303,2007,14575,1533,9941,12
2016/11/10,2946,1244,1983,14272,1526,9809,13
2016/11/10,2921,1214,1972,14289,1524,9627,14
2016/11/10,2902,1155,1958,14010,1495,9598,15
2016/11/10,2865,1175,1910,13827,1478,9571,16
2016/11/10,2861,1185,1914,13924,1480,9887,17
2016/11/10,2961,1253,1974,14644,1546,10742,18
2016/11/10,3065,1407,2044,14861,1561,10973,19
2016/11/10,3002,1444,2043,14888,1539,10930,20
2016/11/10,2982,1464,2004,14799,1509,10757,21
2016/11/10,2880,1417,1925,14321,1451,10308,22
2016/11/10,2713,1360,1809,13614,1359,9679,23
2016/11/11,2531,1276,1709,12969,1278,9141,0
2016/11/11,2414,1263,1654,12598,1209,8723,1
2016/11/11,2348,1268,1590,12316,1189,8557,2
2016/11/11,2305,1198,1551,12196,1173,8444,3
2016/11/11,2304,1266,1552,12227,1170,8456,4
2016/11/11,2361,1318,1587,12523,1200,8840,5
2016/11/11,2525,1424,1687,13225,1263,9557,6
2016/11/11,2793,1577,1898,14695,1382,10426,7
2016/11/11,2939,1613,1981,14957,1425,10727,8
2016/11/11,2931,1542,1999,14957,1457,10503,9
2016/11/11,2925,1452,1987,14566,1459,10135,10
2016/11/11,2916,1361,1985,14312,1474,9883,11
2016/11/11,2903,1293,1955,14126,1496,9658,12
2016/11/11,2868,1214,1951,13907,1485,9445,13
2016/11/11,2845,1202,1945,13760,1479,9289,14
2016/11/11,2828,1163,1906,13586,1468,9224,15
2016/11/11,2813,1176,1867,13345,1454,9231,16
2016/11/11,2775,1204,1875,13595,1467,9453,17
2016/11/11,2870,1263,1949,14265,1531,10281,18
2016/11/11,2934,1355,1990,14419,1526,10325,19
2016/11/11,2907,1357,1962,14307,1501,10145,20
2016/11/11,2873,1267,1933,14234,1475,9992,21
2016/11/11,2790,1284,1880,13897,1431,9691,22
2016/11/11,2697,1264,1792,13374,1364,9173,23
2016/11/12,2563,1248,1695,12718,1304,8796,0
2016/11/12,2475,1226,1617,12368,1248,8486,1
2016/11/12,2414,1227,1576,12142,1217,8291,2
2016/11/12,2400,1236,1562,12072,1204,8290,3
2016/11/12,2391,1263,1567,12287,1194,8386,4
2016/11/12,2447,1297,1593,12557,1212,8667,5
2016/11/12,2528,1395,1667,12964,1252,9134,6
2016/11/12,2663,1461,1766,13799,1306,9725,7
2016/11/12,2778,1530,1848,14273,1332,10247,8
2016/11/12,2840,1567,1890,14461,1374,10481,9
2016/11/12,2851,1499,1890,14208,1399,10368,10
2016/11/12,2810,1400,1858,13781,1407,10142,11
2016/11/12,2764,1362,1813,13503,1390,9800,12
2016/11/12,2688,1280,1754,13082,1383,9502,13
2016/11/12,2605,1250,1692,12685,1354,9205,14
2016/11/12,2574,1177,1657,12412,1343,9068,15
2016/11/12,2541,1199,1629,12294,1330,9156,16
2016/11/12,2557,1237,1644,12542,1356,9625,17
2016/11/12,2724,1301,1745,13530,1454,10676,18
2016/11/12,2849,1451,1821,13938,1482,10956,19
2016/11/12,2844,1474,1813,14063,1470,11065,20
2016/11/12,2815,1426,1813,14008,1455,11209,21
2016/11/12,2781,1531,1775,13894,1424,11046,22
2016/11/12,2701,1473,1722,13469,1368,10825,23
2016/11/13,2611,1472,1638,13033,1307,10517,0
2016/11/13,2539,1418,1590,12796,1259,10335,1
2016/11/13,2499,1459,1559,12749,1226,10277,2
2016/11/13,2462,1495,1551,12874,1219,10251,3
2016/11/13,2464,1492,1543,12931,1209,10351,4
2016/11/13,2483,1568,1566,13074,1219,10629,5
2016/11/13,2565,1624,1606,13409,1240,11088,6
2016/11/13,2665,1654,1668,13961,1281,11558,7
2016/11/13,2746,1750,1729,14354,1298,11893,8
2016/11/13,2815,1735,1770,14585,1331,11693,9
2016/11/13,2791,1636,1757,14187,1361,10987,10
2016/11/13,2693,1427,1718,13279,1354,10268,11
2016/11/13,2661,1336,1672,12938,1347,9740,12
2016/11/13,2618,1282,1645,12604,1350,9370,13
2016/11/13,2587,1227,1621,12433,1351,9109,14
2016/11/13,2554,1193,1585,12065,1337,9038,15
2016/11/13,2542,1090,1577,12068,1351,9069,16
2016/11/13,2583,1152,1628,12433,1372,9545,17
2016/11/13,2782,1307,1752,13524,1468,10571,18
2016/11/13,2923,1445,1855,13872,1501,10889,19
2016/11/13,2914,1470,1862,14076,1481,10845,20
2016/11/13,2902,1465,1851,14285,1473,10840,21
2016/11/13,2788,1457,1808,13938,1432,10507,22
2016/11/13,2669,1383,1746,13482,1375,9998,23
2016/11/14,2542,1373,1697,13166,1304,9609,0
2016/11/14,2472,1326,1658,12917,1257,9389,1
2016/11/14,2436,1385,1653,12933,1234,9317,2
2016/11/14,2450,1395,1651,12978,1221,9471,3
2016/11/14,2492,1450,1673,13149,1232,9664,4
2016/11/14,2583,1515,1731,13566,1276,10120,5
2016/11/14,2823,1660,1884,14627,1361,11013,6
2016/11/14,3185,1838,2103,16178,1498,12216,7
2016/11/14,3283,1873,2203,16621,1545,12511,8
2016/11/14,3246,1752,2198,16436,1570,12173,9
2016/11/14,3170,1650,2163,15995,1590,11681,10
2016/11/14,3124,1486,2132,15588,1589,11321,11
2016/11/14,3053,1364,2087,15040,1573,11081,12
2016/11/14,3005,1282,2061,14720,1549,10839,13
2016/11/14,2954,1271,2029,14543,1546,10765,14
2016/11/14,2943,1242,1990,14355,1545,10713,15
2016/11/14,2954,1242,1946,14112,1525,10701,16
2016/11/14,2939,1241,1944,14299,1537,11178,17
2016/11/14,3078,1358,2040,14976,1622,11888,18
2016/11/14,3179,1498,2115,15408,1616,11857,19
2016/11/14,3165,1547,2098,15385,1591,11614,20
2016/11/14,3123,1522,2065,15326,1550,11251,21
2016/11/14,3014,1489,2000,14891,1486,10610,22
2016/11/14,2834,1454,1901,14168,1386,9828,23
2016/11/15,2702,1405,1796,13351,1298,9152,0
2016/11/15,2590,1379,1740,13145,1251,8751,1
2016/11/15,2546,1371,1699,13066,1211,8513,2
2016/11/15,2518,1415,1676,13032,1202,8385,3
2016/11/15,2531,1404,1668,13239,1212,8490,4
2016/11/15,2601,1462,1709,13702,1241,8825,5
2016/11/15,2796,1591,1840,14495,1319,9582,6
2016/11/15,3098,1748,2053,16042,1434,10726,7
2016/11/15,3187,1771,2138,16502,1501,11072,8
2016/11/15,3146,1699,2127,16019,1533,10859,9
2016/11/15,3063,1545,2112,15597,1535,10527,10
2016/11/15,3029,1401,2073,15137,1536,10268,11
2016/11/15,2993,1336,2028,14698,1527,10017,12
2016/11/15,2953,1328,2021,14380,1522,9846,13
2016/11/15,2944,1248,2000,14185,1524,9705,14
2016/11/15,2935,1217,1986,13985,1506,9611,15
2016/11/15,2904,1171,1948,13834,1489,9675,16
2016/11/15,2907,1228,1950,14037,1510,9977,17
2016/11/15,3041,1321,2028,14827,1590,10995,18
2016/11/15,3144,1433,2110,15012,1601,11086,19
2016/11/15,3123,1447,2077,14954,1582,11138,20
2016/11/15,3065,1440,2045,14906,1553,10914,21
2016/11/15,2940,1423,1963,14390,1480,10514,22
2016/11/15,2760,1338,1853,13710,1394,9889,23
2016/11/16,2596,1254,1747,13009,1310,9290,0
2016/11/16,2498,1209,1689,12576,1253,8969,1
2016/11/16,2425,1206,1644,12392,1219,8908,2
2016/11/16,2404,1190,1616,12276,1225,8971,3
2016/11/16,2413,1185,1621,12274,1208,9176,4
2016/11/16,2473,1232,1667,12852,1234,9669,5
2016/11/16,2675,1398,1789,13883,1319,10533,6
2016/11/16,2975,1597,2009,15226,1450,11863,7
2016/11/16,3080,1628,2028,15665,1495,12149,8
2016/11/16,3045,1539,2066,15336,1530,11572,9
2016/11/16,3008,1407,2044,15038,1522,10929,10
2016/11/16,2977,1352,2029,14763,1539,10387,11
2016/11/16,2931,1261,2034,14437,1534,10025,12
2016/11/16,2947,1225,1989,14176,1521,9770,13
2016/11/16,2940,1183,1978,14097,1537,9670,14
2016/11/16,2918,1189,1961,13991,1514,9642,15
2016/11/16,2906,1177,1923,13648,1501,9704,16
2016/11/16,2891,1205,1923,13789,1518,10016,17
2016/11/16,3016,1285,2008,14469,1575,10942,18
2016/11/16,3114,1409,2078,14838,1566,11112,19
2016/11/16,3072,1431,2052,14772,1548,11031,20
2016/11/16,3015,1445,2024,14732,1529,10804,21
2016/11/16,2899,1415,1954,14303,1475,10294,22
2016/11/16,2735,1346,1831,13681,1386,9593,23
2016/11/17,2579,1262,1733,12953,1309,8999,0
2016/11/17,2476,1198,1669,12560,1267,8715,1
2016/11/17,2407,1130,1631,12505,1231,8523,2
2016/11/17,2384,1219,1614,12496,1235,8584,3
2016/11/17,2382,1213,1613,12570,1226,8670,4
2016/11/17,2457,1282,1654,13007,1257,9075,5
2016/11/17,2651,1422,1789,13974,1340,10003,6
2016/11/17,2952,1574,2002,15402,1492,11276,7
2016/11/17,3096,1602,2094,15929,1534,11564,8
2016/11/17,3062,1481,2090,15637,1568,10962,9
2016/11/17,3002,1385,2061,15136,1572,10426,10
2016/11/17,3010,1256,2033,14734,1575,10106,11
2016/11/17,2994,1218,2014,14258,1571,9820,12
2016/11/17,2980,1191,2013,14056,1538,9680,13
2016/11/17,2982,1172,1997,13885,1543,9578,14
2016/11/17,2965,1183,1981,13652,1518,9436,15
2016/11/17,2958,1058,1948,13527,1512,9635,16
2016/11/17,2955,1190,1931,13576,1520,9841,17
2016/11/17,3049,1240,2011,14316,1595,10830,18
2016/11/17,3118,1366,2064,14561,1597,11033,19
2016/11/17,3050,1381,2028,14433,1583,10984,20
2016/11/17,2982,1352,1992,14319,1532,10827,21
2016/11/17,2840,1302,1912,13851,1485,10384,22
2016/11/17,2664,1228,1778,13089,1390,9767,23
2016/11/18,2445,1073,1670,12361,1319,9257,0
2016/11/18,2314,944,1587,12025,1249,8927,1
2016/11/18,2253,988,1537,11765,1230,8836,2
2016/11/18,2207,1027,1500,11780,1202,8868,3
2016/11/18,2205,1054,1488,11913,1211,9001,4
2016/11/18,2248,1071,1525,12369,1246,9398,5
2016/11/18,2431,1183,1643,13039,1309,10340,6
2016/11/18,2710,1359,1842,14541,1455,11630,7
2016/11/18,2857,1380,1933,15004,1509,11965,8
2016/11/18,2859,1332,1959,14970,1531,11379,9
2016/11/18,2912,1288,1969,14531,1546,10675,10
2016/11/18,2928,1241,1975,13929,1557,10187,11
2016/11/18,2963,1198,1980,14164,1555,9838,12
2016/11/18,2956,1189,1976,14056,1543,9587,13
2016/11/18,2975,1193,1984,14013,1548,9500,14
2016/11/18,2980,1186,1966,13813,1525,9431,15
2016/11/18,2958,1155,1927,13547,1515,9550,16
2016/11/18,2905,1160,1907,13602,1502,9735,17
2016/11/18,2953,1223,1947,14118,1562,10526,18
2016/11/18,2992,1306,1965,14157,1543,10470,19
2016/11/18,2902,1272,1905,13840,1493,10252,20
2016/11/18,2824,1260,1860,13613,1452,10054,21
2016/11/18,2726,1226,1793,13195,1403,9676,22
2016/11/18,2608,1127,1688,12506,1336,9252,23
2016/11/19,2449,1075,1572,11787,1242,8736,0
2016/11/19,2295,1029,1465,11485,1187,8378,1
2016/11/19,2183,973,1391,11135,1150,8194,2
2016/11/19,2129,906,1363,11012,1133,8081,3
2016/11/19,2111,964,1357,10949,1128,8153,4
2016/11/19,2128,1009,1387,11234,1120,8395,5
2016/11/19,2223,1062,1445,11667,1155,8780,6
2016/11/19,2365,1175,1546,12169,1218,9357,7
2016/11/19,2538,1264,1679,12912,1246,9717,8
2016/11/19,2694,1402,1772,13644,1298,9801,9
2016/11/19,2822,1453,1868,13992,1377,9574,10
2016/11/19,2929,1547,1911,14222,1418,9323,11
2016/11/19,2968,1512,1927,14294,1451,9125,12
2016/11/19,2975,1515,1925,14140,1457,9015,13
2016/11/19,2986,1479,1913,14184,1455,8944,14
2016/11/19,2959,1427,1915,14009,1442,8860,15
2016/11/19,2962,1427,1911,14120,1456,8933,16
2016/11/19,3002,1451,1945,14502,1477,9427,17
2016/11/19,3137,1537,2026,15501,1555,10141,18
2016/11/19,3149,1651,2029,15566,1545,10217,19
2016/11/19,3112,1658,2003,15151,1537,10180,20
2016/11/19,3042,1587,1972,14889,1526,10100,21
2016/11/19,2979,1531,1912,14645,1488,9910,22
2016/11/19,2866,1488,1826,14008,1428,9776,23
2016/11/20,2763,1419,1725,13439,1352,9357,0
2016/11/20,2638,1436,1662,13136,1295,9128,1
2016/11/20,2582,1467,1612,12882,1280,9009,2
2016/11/20,2529,1482,1592,12718,1273,9045,3
2016/11/20,2514,1488,1585,12719,1251,9115,4
2016/11/20,2547,1540,1594,12926,1266,9313,5
2016/11/20,2603,1599,1627,13145,1291,9639,6
2016/11/20,2696,1683,1691,13543,1331,10114,7
2016/11/20,2806,1762,1768,14295,1378,10551,8
2016/11/20,2899,1824,1856,14877,1430,10917,9
2016/11/20,2977,1787,1904,15105,1475,10974,10
2016/11/20,2976,1658,1927,14823,1503,10737,11
2016/11/20,2954,1551,1932,14801,1537,10580,12
2016/11/20,2919,1498,1934,14643,1538,10437,13
2016/11/20,2884,1459,1925,14605,1552,10264,14
2016/11/20,2855,1425,1921,14408,1543,10267,15
2016/11/20,2849,1397,1929,14476,1562,10364,16
2016/11/20,2933,1447,1978,14825,1601,11078,17
2016/11/20,3156,1594,2099,15942,1670,12252,18
2016/11/20,3276,1744,2133,16182,1671,12508,19
2016/11/20,3246,1813,2123,16044,1652,12518,20
2016/11/20,3226,1830,2084,16060,1629,12321,21
2016/11/20,3079,1783,2017,15614,1594,11867,22
2016/11/20,2916,1733,1926,14860,1507,11319,23
2016/11/21,2775,1644,1859,14291,1426,10824,0
2016/11/21,2670,1666,1807,14023,1373,10580,1
2016/11/21,2597,1670,1773,13790,1349,10491,2
2016/11/21,2582,1694,1762,13902,1345,10561,3
2016/11/21,2596,1747,1776,14091,1342,10750,4
2016/11/21,2680,1804,1821,14427,1372,11232,5
2016/11/21,2858,1928,1951,15368,1454,12204,6
2016/11/21,3138,2099,2157,16696,1589,13438,7
2016/11/21,3310,2167,2273,17150,1640,13723,8
2016/11/21,3293,2062,2270,17073,1675,13068,9
2016/11/21,3293,1879,2284,16767,1702,12462,10
2016/11/21,3249,1740,2257,16528,1725,11879,11
2016/11/21,3164,1585,2220,16056,1732,11468,12
2016/11/21,3126,1545,2194,15864,1713,11097,13
2016/11/21,3071,1500,2152,15517,1699,10840,14
2016/11/21,3043,1435,2119,15216,1677,10732,15
2016/11/21,3053,1398,2082,15145,1660,10819,16
2016/11/21,3075,1441,2100,15378,1677,11482,17
2016/11/21,3300,1619,2251,16527,1777,12738,18
2016/11/21,3427,1811,2321,17052,1769,13092,19
2016/11/21,3414,1869,2309,17089,1748,13101,20
2016/11/21,3390,1865,2281,17180,1707,12947,21
2016/11/21,3281,1869,2221,16683,1637,12519,22
2016/11/21,3093,1815,2099,15730,1536,11902,23
2016/11/22,2943,1713,1995,15189,1455,11298,0
2016/11/22,2817,1702,1931,14723,1398,11009,1
2016/11/22,2780,1711,1899,14658,1367,10896,2
2016/11/22,2783,1740,1870,14618,1351,11060,3
2016/11/22,2796,1733,1875,14831,1351,11313,4
2016/11/22,2879,1810,1933,15258,1384,11871,5
2016/11/22,3077,1909,2052,16164,1468,12867,6
2016/11/22,3373,2061,2264,17417,1592,14136,7
2016/11/22,3470,2094,2347,17809,1660,14429,8
2016/11/22,3477,1968,2338,17690,1684,13579,9
2016/11/22,3405,1866,2316,17256,1678,12709,10
2016/11/22,3372,1682,2299,16758,1667,12065,11
2016/11/22,3269,1596,2237,16264,1673,11522,12
2016/11/22,3209,1481,2204,15697,1645,11089,13
2016/11/22,3165,1423,2143,15331,1627,10842,14
2016/11/22,3142,1374,2115,14994,1606,10610,15
2016/11/22,3152,1401,2083,14892,1595,10654,16
2016/11/22,3183,1444,2112,15196,1623,11294,17
2016/11/22,3322,1590,2237,16011,1734,12350,18
2016/11/22,3380,1670,2279,16283,1752,12663,19
2016/11/22,3342,1665,2267,16536,1735,12758,20
2016/11/22,3309,1678,2240,16418,1692,12693,21
2016/11/22,3199,1649,2187,16072,1646,12391,22
2016/11/22,3043,1566,2075,15447,1556,11871,23
2016/11/23,2890,1505,1970,14635,1473,11370,0
2016/11/23,2785,1494,1890,14304,1422,11069,1
2016/11/23,2717,1458,1822,14188,1386,10920,2
2016/11/23,2657,1463,1786,14158,1378,11051,3
2016/11/23,2643,1453,1778,14236,1375,11262,4
2016/11/23,2677,1494,1813,14543,1396,11672,5
2016/11/23,2814,1524,1901,15142,1484,12660,6
2016/11/23,3030,1616,2054,16207,1603,13697,7
2016/11/23,3183,1664,2171,16672,1656,14111,8
2016/11/23,3238,1682,2199,16899,1673,13659,9
2016/11/23,3267,1621,2230,16725,1685,12544,10
2016/11/23,3305,1550,2252,16662,1659,11983,11
2016/11/23,3270,1483,2234,16138,1632,11332,12
2016/11/23,3146,1428,2210,15902,1631,10767,13
2016/11/23,3115,1398,2177,15651,1618,10566,14
2016/11/23,3082,1374,2127,15129,1583,10445,15
